Time,SP_500,SP_500_Volume,SP_500_Volume_Call,SP_500_Volume_Put,SP_500_Ratio_Put_Call,Gold,Vix,US_Libor_OIS,CDS_JPM,CDS_CITI,CDS_BOFA,SP_500_Index_Turnover,SP_1_Index,P1_risk
09.05.16 00:00,2052.98,562123392,168182,413902,2.461,1263.88,14.57,24.75,72.685,93.125,93.395,30.24,2034.5,145.1158067
10.05.16 00:00,2082.53,526241664,333527,522328,1.5661,1265.838,13.63,24.34,71.359,91.631,91.715,29.15,2076.1,142.6108048
11.05.16 00:00,2064.72,588437248,296944,561490,1.8909,1277.21,14.69,24.42,69.332,89.881,90.355,31.83,2025,140.0172162
12.05.16 00:00,2063.45,597079552,235152,471592,2.0055,1263.677,14.41,24.07,68.851,89.124,89.572,31.16,2058,138.8469913
16.05.16 00:00,2064.57,579641216,283810,406610,1.4327,1274.165,14.68,24.01,67.858,89.234,88.797,30.78,2031,138.0816291
17.05.16 00:00,2046.83,694138688,387316,584987,1.5104,1278.95,15.57,22.02,69.177,89.016,88.958,40.94,2041.5,138.3993331
18.05.16 00:00,2047.55,564732992,444570,722019,1.6241,1258.5,15.95,18.92,69.094,90.387,91.27,29.79,2041.5,140.9555494
19.05.16 00:00,2040.47,595418112,429314,785493,1.8296,1254.75,16.33,21.38,69.651,94.188,91.801,30.36,2038.8,143.8026166
23.05.16 00:00,2048.41,530526976,258778,524870,2.0283,1249.13,15.82,20.56,69.762,91.436,91.599,27.68,2044.9,142.0070657
24.05.16 00:00,2074.82,566247808,417982,628188,1.5029,1227.208,14.42,19.88,68.152,89.588,89.436,30.37,2072,138.8519475
25.05.16 00:00,2088.23,589978688,512881,639560,1.247,1224.413,13.9,20.65,66.669,86.533,86.629,30.13,2088.4,134.5097427
26.05.16 00:00,2087.35,487242912,310427,499151,1.6079,1219.8,13.43,21.5,67.35,86.55,86.398,25.72,2086,134.5154023
31.05.16 00:00,2093.84,913199936,371439,679182,1.8285,1215.325,14.19,22.64,67.271,86.288,86.384,51.19,2020,134.3260949
01.06.16 00:00,2097.55,574237504,330166,599275,1.8151,1212.98,14.2,22.39,66.977,87.049,86.893,29.92,2096.3,135.0989421
02.06.16 00:00,2103.56,637598272,302476,482540,1.5953,1211,13.63,21.06,66.839,86.156,85.867,33.46,2103.3,133.7482354
06.06.16 00:00,2108.28,539604224,373833,617552,1.6519,1245.34,13.65,26.36,65.894,85.306,84.643,28.97,2108.3,132.0732035
07.06.16 00:00,2110.9,547234432,502455,653813,1.3012,1243.813,14.05,26.33,65.854,85.683,85.299,30.13,2107.2,132.7871114
08.06.16 00:00,2117.73,504334528,334570,459511,1.3734,1262.802,14.08,26.03,65.702,83.316,83.128,27.79,2116,129.6740611
20.06.16 00:00,2082.84,604926912,313117,563575,1.7999,1289.895,18.37,26.01,68.798,89.835,90.166,33.14,2076.3,139.7136547
21.06.16 00:00,2089.42,541656256,302393,616296,2.0381,1268.12,18.48,25.08,68.363,88.087,88.182,28.54,2078,137.0470138
22.06.16 00:00,2085.06,524383936,492093,705135,1.4329,1266.225,21.17,24.95,66.279,87.84,87.688,28.34,2078,136.0051672
23.06.16 00:00,2110.44,531486240,371990,668840,1.798,1256.84,17.25,27.83,65.29,85.904,86.185,29.18,2115,133.4493259
27.06.16 00:00,2001.65,894062528,739011,1124715,1.5219,1324.6,23.85,26.87,77.787,107.609,106.875,46.41,1978,165.3516402
28.06.16 00:00,2035.27,727735808,534161,865423,1.6202,1311.785,18.75,26.11,72.592,103.564,103.296,38.1,2027.5,158.9011899
29.06.16 00:00,2069.65,700682624,641615,1028976,1.6037,1319.148,16.64,23.79,69.546,99.257,96.979,36.24,2072.8,150.7610264
30.06.16 00:00,2097.13,904116096,620288,1031714,1.6633,1321.9,15.63,27.82,65.172,93.289,93.505,48.26,2085.5,143.4268385
05.07.16 00:00,2089.14,656770496,312045,654652,2.0979,1356.45,15.58,28.07,66.269,92.487,92.703,35.78,2080,142.6080467
06.07.16 00:00,2097.64,656260672,357797,618597,1.7289,1363.778,14.96,28.39,66.536,92.652,92.819,35.5,2091.5,142.8622608
07.07.16 00:00,2096.57,553885504,383353,612981,1.599,1360.45,14.76,28.33,65.463,89.776,89.527,29.79,2087,138.3649028
11.07.16 00:00,2136.8,530575168,717425,699150,0.9745,1355.4,13.54,27.89,60.141,81.53,81.235,29.27,2130.8,125.7760951
12.07.16 00:00,2151.11,611009216,732983,754063,1.0288,1333.1,13.55,27.78,58.578,79.103,78.809,33.07,2145.5,122.0827165
13.07.16 00:00,2151.96,522404448,442155,564658,1.2771,1342.641,13.04,28.72,58.679,79.63,78.859,28.89,2144.7,122.4655539
14.07.16 00:00,2162.41,538126272,753876,715662,0.9493,1335.228,12.82,28.11,58.064,78.071,77.811,29.57,2156.1,120.5750845
18.07.16 00:00,2164.82,492298272,320226,507884,1.586,1328.85,12.44,29.52,58.368,77.541,76.962,26.57,2156,119.6884224
19.07.16 00:00,2164.17,525463328,272533,432485,1.5869,1332.01,11.97,29,58.487,77.676,77.615,29.46,2100,120.2927527
20.07.16 00:00,2172.78,506695648,627710,791026,1.2602,1316.055,11.77,29.33,57.801,74.321,76.631,27.54,2165,117.3425096
21.07.16 00:00,2161.78,565301120,305877,513639,1.6792,1331.43,12.74,30.28,58.191,75.029,76.754,30.22,2156.2,117.9623092
25.07.16 00:00,2166.33,544409408,323833,447156,1.3808,1315.6,12.87,31.86,58.893,75.914,77.043,28.73,2162.2,118.892546
26.07.16 00:00,2169.66,552977664,224349,348156,1.5519,1320.26,13.05,32.25,60.237,79.381,78.924,30.58,2164.6,122.7515362
27.07.16 00:00,2167.1,672506752,344110,456131,1.3255,1340.075,12.83,33.18,61.175,80.68,80.356,38.33,2159.7,124.8543671
28.07.16 00:00,2169.2,570797376,382672,576885,1.5075,1335.745,12.72,33.91,61.334,80.655,80.622,33.8,2160,125.0795095
01.08.16 00:00,2169.44,551066560,279517,516357,1.8473,1353.15,12.44,35.31,63.353,82.462,81.973,32.26,2166.1,127.6989198
02.08.16 00:00,2156.07,625147776,338457,511347,1.5108,1363.57,13.37,35.6,65.343,85.08,83.982,35.2,2151.7,131.2999753
03.08.16 00:00,2161.88,547067200,202813,415613,2.0492,1358.182,12.86,36.67,65.915,85.37,85.337,31.78,2150,132.6409531
04.08.16 00:00,2164.13,501016000,217572,402261,1.8489,1361.15,12.42,37.56,65.585,84.614,84.58,28.46,2151,131.5285688
08.08.16 00:00,2179.28,495554912,334725,491708,1.469,1335.305,11.5,38.59,63.237,81.563,81.529,28.39,2138,126.7892033
09.08.16 00:00,2180.96,432802336,280581,453994,1.618,1340.73,11.66,40,61.289,80.291,79.805,24.7,2177.2,124.2308362
10.08.16 00:00,2174.33,449371616,336037,505137,1.5032,1346.608,12.05,40.36,61.296,79.377,79.11,24.56,2171.8,123.1532592
11.08.16 00:00,2185.28,483575456,281603,442019,1.5697,1338.775,11.68,39.44,61.296,78.091,77.825,26.97,2179,121.4029025
15.08.16 00:00,2190.17,452636224,382589,530799,1.3874,1339.4,11.81,39.07,61.955,78.002,77.931,25.65,2182,121.5930135
16.08.16 00:00,2177.65,493458112,357752,565272,1.5801,1346.24,12.64,37.97,60.629,77.723,78.104,26.27,2138,121.2238517
17.08.16 00:00,2181.76,506526016,413562,634346,1.5339,1348.73,12.19,39.11,60.629,77.369,77.356,27.34,2177.7,120.4445239
18.08.16 00:00,2186.34,519736000,345508,490608,1.42,1352.364,11.43,39.3,61.289,76.371,76.338,26.58,2182.5,119.2348935
22.08.16 00:00,2181.02,467648128,264016,462765,1.7528,1339.09,12.27,39.47,60.822,75.67,75.826,25.7,2178.2,118.3066396
23.08.16 00:00,2185.66,471610304,346217,505386,1.4597,1337.555,12.38,38.84,59.915,74.85,75.044,25.49,2183,116.9928016
24.08.16 00:00,2175.52,477227808,416017,623419,1.4985,1324.125,13.45,38.72,60.575,75.111,74.648,27.33,2171.5,117.0168641
25.08.16 00:00,2173.66,463389440,271588,510156,1.8784,1321.975,13.63,38.03,59.983,75.621,75.18,26.01,2173.1,117.5804465
29.08.16 00:00,2180.11,437755392,317913,466830,1.4684,1323.385,12.94,37.54,59.631,75.141,74.953,24.72,2172,117.0300612
30.08.16 00:00,2175.86,474472896,324716,538623,1.6588,1311.112,13.12,38.5,58.802,74.929,74.69,26.46,2175.2,116.4963949
31.08.16 00:00,2170.4,664761728,286302,639950,2.2352,1308.97,13.42,37.25,59.984,75.237,74.994,36.7,2159,117.2072157
01.09.16 00:00,2169.1,511280608,276079,562315,2.0368,1313.89,13.48,37.69,59.324,75.857,75.608,28.18,2100,117.8825152
06.09.16 00:00,2184.67,583417280,357378,560066,1.5672,1350,12.02,40.37,58.967,75.997,75.359,32.76,2181.7,117.6906955
07.09.16 00:00,2185.71,518807040,319792,643172,2.0112,1345.18,11.94,40.06,58.967,75.65,75.064,28.46,2180,117.257432
19.09.16 00:00,2139.17,519131168,294026,507274,1.7253,1313.19,15.53,41.57,60.893,78.227,78.038,28.59,2131,121.5458011
20.09.16 00:00,2141.05,490323872,270169,417377,1.5449,1314.84,15.92,41.29,63.079,81.23,81.018,27.48,2126.2,126.1620962
21.09.16 00:00,2162.73,593312896,410474,886714,2.1602,1335.165,13.3,43.3,62.342,80.641,80.653,33.33,2152.7,125.3455004
22.09.16 00:00,2175.73,548107200,544169,888005,1.6319,1337.068,12.02,43.06,61.265,79.312,79.586,30.98,2164.5,123.4652438
26.09.16 00:00,2145.36,527219744,323957,598434,1.8473,1337.95,14.5,42.75,62.492,80.104,79.72,30.35,2135.7,124.3528433
27.09.16 00:00,2158.8,540297216,304053,512000,1.6839,1327.32,13.1,43.02,64.127,81.489,81.753,31.05,2149,127.1350024
28.09.16 00:00,2170.56,562615232,356494,532609,1.494,1321.538,12.39,40.68,63.808,82.89,82.678,31.99,2156,128.6040716
29.09.16 00:00,2150.38,627600320,381088,703154,1.8451,1320.373,14.02,41.51,68.974,88.175,87.866,34.94,2140,137.0142038
03.10.16 00:00,2160.89,520611104,254890,504189,1.9781,1311.603,13.57,41.52,67.822,86.615,86.614,28.57,2150.7,134.8354274
04.10.16 00:00,2151.41,569704512,297951,501494,1.6831,1268.435,13.63,41.53,67.259,85.87,86.13,31.32,2141,133.8776738
05.10.16 00:00,2159.64,604384192,235795,425733,1.8055,1266.85,12.99,40.46,66.273,83.801,83.837,32.64,2150.5,130.645733
06.10.16 00:00,2159.85,521499520,232773,443092,1.9035,1254.38,12.84,40.97,65.561,83.462,83.227,29.7,2148,129.8022771
10.10.16 00:00,2162.51,457736256,277094,495558,1.7884,1259.65,13.38,41.79,63.757,81.932,81.767,26.49,2156.5,127.3223488
11.10.16 00:00,2136.75,584017408,477928,783670,1.6397,1252.795,15.36,41.15,64.354,81.764,81.35,33.68,2130,127.0544195
12.10.16 00:00,2139.1,463375712,273918,563434,2.0569,1255.25,15.91,41.83,63.53,81.707,81.017,26.63,2125,126.5632826
13.10.16 00:00,2132.77,572529600,412439,683601,1.6575,1258.085,16.69,40.95,63.816,81.638,81.006,31.26,2123,126.5843359
17.10.16 00:00,2128.51,485674848,283174,472147,1.6673,1255.855,16.21,40.68,63.213,78.861,79.399,27.32,2120,123.5355918
18.10.16 00:00,2136.91,492689952,412571,613568,1.4872,1262.5,15.28,41.04,62.262,77.453,78.497,27.88,2132,121.7632625
19.10.16 00:00,2143.41,556265600,400272,647610,1.6179,1269.23,14.41,40.68,61.333,76.875,77.725,30.46,2134.5,120.5984116
20.10.16 00:00,2143.71,578266432,397036,580465,1.462,1265.758,13.75,39.94,61.642,76.888,77.284,32.06,2064,120.3505181
24.10.16 00:00,2150.92,526044352,227348,504308,2.2182,1264.44,13.02,39.04,60.893,76.401,76.949,30.74,2141.7,119.6154955
25.10.16 00:00,2141.92,535705920,222212,456734,2.0554,1273.87,13.46,42.52,61.286,76.815,77.021,30.98,2131,120.0190682
26.10.16 00:00,2139.45,566869952,345047,494507,1.4332,1267.105,14.24,38.64,62.33,78.556,78.321,33.18,2113,122.3170477
27.10.16 00:00,2132.09,619899264,332737,508649,1.5287,1268.4,15.36,38.12,62.282,78.487,78.025,36.83,2075,122.0398506
31.10.16 00:00,2126.61,675902400,296475,528476,1.7825,1277.208,17.06,37.93,62.811,78.76,78.494,38.94,2120,122.6912578
01.11.16 00:00,2111.7,721729792,405915,800096,1.9711,1288.195,18.56,37.98,64.296,79.814,79.824,38.23,2095,124.7046418
02.11.16 00:00,2099.44,654469248,472677,742508,1.5709,1296.81,19.32,37.66,65.293,81.579,81.592,36.26,2087,127.358617
03.11.16 00:00,2089.2,599409920,456522,857621,1.8786,1302.7,22.08,37.83,65.63,82.775,82.56,33.63,2082,128.8990874
07.11.16 00:00,2130.89,612269376,511121,892158,1.7455,1281.643,18.71,37.53,62.346,78.656,78.22,36.84,2069.9,122.3055346
08.11.16 00:00,2138.96,559758144,424010,916808,2.1622,1275.682,18.74,41.83,60.983,77.512,77.277,32.69,2134,120.559915
09.11.16 00:00,2159.38,1010754304,778552,1208742,1.5526,1277.98,14.38,36.15,60.003,76.434,76.693,58.87,2156,119.2206589
14.11.16 00:00,2164.1,807422080,674460,836184,1.2398,1221.35,14.48,36.54,55.309,72.281,71.933,47.49,2156,111.9383099
15.11.16 00:00,2179.64,694344960,529372,714469,1.3497,1228.735,13.37,35.12,55.635,71.8,71.552,41.14,2177.6,111.4400098
16.11.16 00:00,2174.02,580519552,691164,815294,1.1796,1224.988,13.72,34.81,56.134,73.043,73.064,33.99,2169.2,113.4598491
17.11.16 00:00,2185.82,576173696,635903,724894,1.1399,1216.42,13.35,34.31,55.36,72.239,72.028,32.48,2180.2,111.9971985
21.11.16 00:00,2195.26,578108160,514665,647675,1.2584,1214.23,12.42,33.58,58.711,75.639,75.4,33.91,2189,117.4405139
22.11.16 00:00,2199.32,599368512,446687,683532,1.5302,1212.325,12.41,33.68,58.558,75.523,75.529,35.71,2196,117.4293132
23.11.16 00:00,2202.65,526711808,359901,540280,1.5012,1188.32,12.43,33.37,59.205,75.738,75.462,31.09,2201.1,117.6704594
28.11.16 00:00,2201.76,567041344,349431,568914,1.6281,1193.998,13.15,33.33,60.656,77.428,77.331,34.41,2194,120.4682056
29.11.16 00:00,2204.95,588951872,328915,545064,1.6572,1188.313,12.9,32.62,61.476,78.351,78.459,34.39,2198,122.0839811
30.11.16 00:00,2198.92,1060169600,561699,706501,1.2578,1173.2,13.33,31.87,61.339,77.91,78.141,62.42,2199.4,121.5421665
01.12.16 00:00,2193.79,750913728,385312,561007,1.456,1171.685,14.07,32.17,62.519,79.556,79.314,42.36,2167,123.7205197
05.12.16 00:00,2201.63,627944512,457290,548827,1.2002,1170.383,12.14,32.28,63.283,80.216,80.444,37.16,2172,125.1641831
06.12.16 00:00,2208.06,552502592,464292,525506,1.1318,1169.85,11.79,32.27,63.344,80.201,79.6,32.79,2172,124.5334252
07.12.16 00:00,2231.23,710260224,909159,832307,0.9155,1173.985,12.22,31.48,64.116,79.982,79.6,41.74,2234,124.5927771
19.12.16 00:00,2259.73,503191680,361458,522663,1.446,1138.205,11.71,33.78,63.772,76.613,76.21,30.52,2259.1,119.9037633
20.12.16 00:00,2266.54,518207008,385292,497011,1.29,1132.353,11.45,33.77,64.376,76.343,75.77,30.13,2245,119.5582971
21.12.16 00:00,2264.01,432626048,338686,596315,1.7607,1131.61,11.27,34.06,64.635,75.847,75.294,26.61,2254,118.9625171
22.12.16 00:00,2258.7,480911520,454581,584231,1.2852,1128.375,11.43,34,64.515,75.847,75.31,28.45,2245,118.9446973
27.12.16 00:00,2261.93,299941120,257160,315455,1.2267,1138.775,11.99,33.66,64.059,73.988,74.414,18.38,2245,117.026394
28.12.16 00:00,2247.78,381535168,371742,546198,1.4693,1141.67,12.95,33.22,64.62,74.866,75.252,23.26,2242.2,118.3315091
29.12.16 00:00,2247.48,344968992,299419,486004,1.6232,1158.185,13.37,33.18,64.622,75.337,75.039,21.76,2219,118.4572378
03.01.17 00:00,2254.17,649219392,499819,794405,1.5894,1158.84,12.85,32.62,63.013,73.494,73.524,37.79,2249.5,115.7943576
04.01.17 00:00,2263.63,573172224,484611,571553,1.1794,1163.65,11.85,33.51,62.312,71.565,71.575,33.75,2217,112.977976
05.01.17 00:00,2267.63,573475776,341532,564253,1.6521,1180.117,11.67,33.84,62.312,71.189,70.883,33.74,2217,112.2275469
09.01.17 00:00,2268.14,532332864,303572,558439,1.8396,1181.1,11.56,34.38,64.342,73.252,72.912,32.84,2261.5,115.5167089
10.01.17 00:00,2268.12,596464384,307737,547989,1.7807,1187.88,11.49,34.36,64.526,73.626,73.26,34.96,2264.2,116.0521916
11.01.17 00:00,2272.74,549467584,404053,643869,1.5935,1191.623,11.26,34.87,64.479,74.038,73.841,33.38,2267,116.729013
12.01.17 00:00,2267.49,478404064,436679,664412,1.5215,1195.425,11.54,34.63,65.125,75.052,74.674,28.85,2260.7,118.134097
17.01.17 00:00,2264.42,607413824,443307,725961,1.6376,1217.075,11.87,35,64.855,73.851,73.862,34.84,2259,116.7249921
18.01.17 00:00,2269.29,510120256,515944,912694,1.769,1204.3,12.48,34.33,64.316,73.663,73.447,30.68,2260,116.1634447
19.01.17 00:00,2262.76,511723552,420887,672708,1.5983,1204.85,12.78,35.41,64.078,73.322,73.133,30.75,2256.5,115.6602001
23.01.17 00:00,2263.94,534840416,449548,709569,1.5784,1218.23,11.77,35.56,64.262,73.765,73.391,32.66,2229,116.1696635
24.01.17 00:00,2277.15,571145472,418494,457398,1.093,1208.939,11.07,34.17,63.398,72.493,72.099,33.26,2272.2,114.2072967
25.01.17 00:00,2294.44,626509888,804051,786249,0.9779,1200.685,10.81,34.25,63.058,71.477,70.73,37.9,2278,112.4727821
26.01.17 00:00,2292.1,589561856,300378,528626,1.7599,1188.5,10.63,34.12,61.807,70.308,69.412,37.51,2289,110.4569255
30.01.17 00:00,2277.64,560540864,423539,801653,1.8927,1195.7,11.88,34.35,61.82,71.377,70.412,34.71,2272.5,111.8637276
31.01.17 00:00,2277.46,762733760,349661,623195,1.7823,1210.725,11.99,34.09,61.762,71.934,70.634,44.51,2270,112.3549543
01.02.17 00:00,2276.59,614381248,357519,579885,1.622,1209.843,11.81,35.08,61.639,72.074,70.883,39.14,2218,112.5971952
02.02.17 00:00,2274.69,582252928,270761,598531,2.2106,1215.963,11.93,34.45,60.409,71.39,69.909,36.05,2218,111.1405885
06.02.17 00:00,2287.67,514444000,451810,728680,1.6128,1235.53,11.37,35.92,57.251,68.126,66.47,31.68,2283,105.7773629
07.02.17 00:00,2287.26,535870208,301232,492996,1.6366,1233.848,11.29,35.59,57.265,68.223,66.337,32.35,2222,105.7393844
08.02.17 00:00,2291.54,534057824,435124,525564,1.2078,1241.525,11.45,35.23,58.027,68.865,67.365,31.92,2278,107.0946566
09.02.17 00:00,2303.62,536921664,532603,710653,1.3343,1228.365,10.88,34.55,57.262,67.844,66.858,32.56,2222,105.9016649
13.02.17 00:00,2323.02,502336864,720921,844397,1.1713,1225.263,11.07,34.28,56.73,67.193,65.988,30.92,2323,104.7174432
14.02.17 00:00,2332.98,547310912,658685,763756,1.1595,1228.133,10.74,33.16,56.456,66.871,65.882,32.87,2333,104.3737139
15.02.17 00:00,2344.75,576083840,792063,1102494,1.3919,1233.705,11.97,30.76,55.242,65.755,64.833,34.72,2346.4,102.6022273
16.02.17 00:00,2343.22,536902976,508686,850788,1.6725,1239.045,11.76,33.75,55.526,65.979,65.094,33.04,2311,103.0059068
21.02.17 00:00,2360.18,578577920,750018,865697,1.1542,1235.745,11.57,32.54,55.257,65.788,64.798,36.66,2358,102.5995891
22.02.17 00:00,2358.66,521320128,491566,725150,1.4752,1237.435,11.74,31.93,55.173,65.788,64.798,32.02,2350,102.5786642
23.02.17 00:00,2355.77,552145088,469588,604987,1.2883,1249.557,11.71,31.38,54.726,65.542,64.65,33.86,2300,102.2062888
27.02.17 00:00,2360.77,487223840,432297,698537,1.6159,1252.73,12.09,28.98,52.523,62.722,61.404,30.55,2311,97.49614861
28.02.17 00:00,2354.87,769353088,447581,691624,1.5452,1248.443,12.92,24.4,51.359,61.069,59.809,46.13,2361,94.999108
01.03.17 00:00,2389.4,658417408,991080,1140538,1.1508,1249.69,12.54,25.68,47.372,58.182,54.958,40.83,2390.1,88.59282037
02.03.17 00:00,2376.69,529614144,499283,818377,1.6391,1234.248,11.81,25.3,48.049,56.7,54.807,32.7,2355,87.7477825
06.03.17 00:00,2372.03,518955680,458947,660481,1.4391,1225.29,11.24,24.27,49.197,57.895,55.697,32.39,2363,89.43081556
07.03.17 00:00,2362.27,498067968,306200,518331,1.6928,1215.86,11.45,23.98,50.212,59.241,56.724,30.77,2319,91.27576624
08.03.17 00:00,2358.91,546572160,445434,706661,1.5865,1208.313,11.86,22.8,50.896,59.865,57.735,33.29,2354.2,92.58785262
20.03.17 00:00,2368.44,491568832,330094,674586,2.0436,1234.24,11.34,24.35,53.474,62.691,60.812,30.26,2365.7,97.26753015
21.03.17 00:00,2343.3,663260416,437587,830593,1.8981,1244.81,12.47,23.92,57.41,65.649,63.859,41.55,2337,102.3429967
22.03.17 00:00,2342.73,575102656,533155,1040060,1.9508,1248.838,12.81,23.9,57.572,66.58,64.994,34.49,2338.5,103.804999
23.03.17 00:00,2341.54,517824672,416548,689927,1.6563,1245.203,13.12,23.49,56.296,65.601,64.16,31.91,2337,102.2634724
27.03.17 00:00,2340.21,543613888,466886,797436,1.708,1254.857,12.5,23.19,56.447,66.119,64.57,33.71,2340.4,102.9249418
28.03.17 00:00,2350.73,513845184,486227,646803,1.3302,1251.823,11.53,23.09,56.259,65.602,64.112,32.43,2301,102.2186438
29.03.17 00:00,2356.11,448709888,305023,553667,1.8152,1253.45,11.42,22.7,56.219,64.885,63.982,28.06,2355,101.6752855
30.03.17 00:00,2361.52,488974624,367415,656666,1.7873,1242.64,11.54,21.72,55.706,64.236,63.631,29.57,2361.5,100.8886264
03.04.17 00:00,2356.33,639247488,310011,646969,2.0869,1253.503,12.38,21.67,55.353,63.888,63.246,36.19,2350.7,100.2989111
04.04.17 00:00,2356.85,482138592,248746,410252,1.6493,1256.275,11.79,21.08,54.839,63.405,62.777,29.9,2354.7,99.52374629
05.04.17 00:00,2348.73,555957696,482808,803271,1.6637,1255.765,12.89,20.82,54.066,62.615,62.238,35.48,2341.7,98.4448595
06.04.17 00:00,2353.15,521533216,263514,505385,1.9179,1251.7,12.39,20.57,53.977,62.162,61.187,32.39,2351.2,97.35462583
10.04.17 00:00,2353.53,432266656,284549,552235,1.9407,1254.675,14.05,20.84,52.662,61.153,60.106,26.73,2350.5,95.59879493
11.04.17 00:00,2349.39,480921856,420606,675187,1.6053,1274.86,15.07,21,53.031,61.842,60.813,29.4,2348,96.64248977
12.04.17 00:00,2341.99,503213824,361068,658105,1.8227,1286.785,15.77,20.78,54.491,62.656,61.892,31.04,2339,98.31454452
17.04.17 00:00,2344.16,444402016,477824,621630,1.301,1284.705,14.66,21.42,53.648,63.275,61.416,28.03,2312,98.12118271
18.04.17 00:00,2338.38,467053408,419735,534461,1.2733,1289.755,14.42,21.72,54.359,63.914,61.358,28.76,2333.5,98.64247964
19.04.17 00:00,2333.97,507986368,490308,841667,1.7166,1280.213,14.93,20.29,53.874,62.569,60.781,31.2,2324.3,97.26971337
20.04.17 00:00,2351.23,560586624,546236,830647,1.5207,1281.903,14.15,19.57,53.12,62.508,60.322,33.75,2345,96.69851118
24.04.17 00:00,2367.45,589409856,509698,984779,1.9321,1276.31,10.84,18.02,51.263,60.265,58.261,36.61,2312,93.31901804
25.04.17 00:00,2382.29,582878336,760854,924109,1.2146,1264.127,10.76,17.96,49.968,58.766,56.943,36.87,2312,91.09185267
26.04.17 00:00,2383.46,561433280,427885,593555,1.3872,1269.218,10.85,17.89,49.615,57.823,56.547,35.98,2374,90.13260368
27.04.17 00:00,2385.89,561146240,289746,591229,2.0405,1264.3,10.36,18.12,49.044,57.916,56.646,35.53,2380,90.12152684
01.05.17 00:00,2386.49,496560352,364160,548051,1.505,1256.575,10.11,17.43,48.84,57.518,56.213,33.43,2382,89.50235385
02.05.17 00:00,2381.95,590628416,321165,529262,1.6479,1256.76,10.59,17.48,48.552,57.852,56.102,35.99,2379.7,89.54963179
03.05.17 00:00,2380.89,573168384,321310,677782,2.1094,1238.167,10.68,16.33,48.638,57.53,55.916,35.4,2312,89.23521614
04.05.17 00:00,2382.41,563427392,235821,407288,1.7271,1228.16,10.46,15.28,48.311,57.376,55.28,35.13,2382.2,88.58036398
08.05.17 00:00,2393.57,511529376,376758,688995,1.8287,1226.235,9.77,14.39,47.771,56.63,54.377,33.64,2379,87.31157309
09.05.17 00:00,2391.45,493834304,401005,665316,1.6591,1221.228,9.96,14.55,47.056,56.143,53.444,31.51,2382.3,86.13379469
10.05.17 00:00,2391.25,493871264,290244,566616,1.9522,1219.1,10.21,13.55,46.615,55.063,52.987,32.51,2389,85.02342154
11.05.17 00:00,2387.92,512932992,403196,624313,1.5484,1225.042,10.6,13.92,46.712,55.2,52.601,32.37,2312,84.83950042
15.05.17 00:00,2392.97,511578336,450463,646913,1.4361,1230.82,10.42,14.08,46.689,55.315,52.196,33.59,2397,84.5979934
16.05.17 00:00,2395.56,504811424,319315,572757,1.7937,1237.245,10.65,14.7,46.727,55.236,51.705,30.39,2312,84.18900957
17.05.17 00:00,2357.41,705108864,579746,1329460,2.2932,1261.36,15.59,15.39,48.861,57.378,53.777,43.9,2349,87.5844867
18.05.17 00:00,2363.23,603568768,575980,1021936,1.7743,1247.07,14.66,13.52,49.427,58.039,54.858,38.15,2362,88.94246081
22.05.17 00:00,2389.43,495129440,265530,531287,2.0009,1260.633,10.93,12.78,48.256,56.731,53.741,31.5,2320,87.01380972
23.05.17 00:00,2394.58,466396640,346626,558418,1.611,1251.22,10.72,12.07,47.879,57.187,53.282,29.9,2394.2,86.8503992
24.05.17 00:00,2400,463387968,351255,570763,1.6249,1258.735,10.02,11.39,47.634,56.64,53.373,29.12,2399.2,86.52594086
25.05.17 00:00,2408.06,509979648,523575,754266,1.4406,1255.672,9.99,11.56,47.54,56.049,52.659,32.74,2399,85.60496566
30.05.17 00:00,2408.76,472129088,268169,596466,2.2242,1263.09,10.38,10.09,48.832,56.98,53.228,31.29,2395,86.92137865
31.05.17 00:00,2408.14,922617920,370729,626001,1.6886,1268.915,10.41,9.73,49.137,57.407,53.421,60.76,2395,87.40222391
01.06.17 00:00,2423.86,574309376,518103,770031,1.4863,1265.96,9.89,9.59,50.164,57.655,54.282,34.6,2425.2,88.45829483
05.06.17 00:00,2429.4,444087680,373763,532160,1.4238,1279.8,10.07,10.19,51.698,59.191,55.675,28.55,2431,90.82405171
06.06.17 00:00,2425.89,530720320,296756,476417,1.6054,1294.39,10.45,9.57,53.453,60.221,57.024,33.33,2425.7,92.90446028
07.06.17 00:00,2428.29,568594752,268567,657539,2.4483,1287.15,10.39,8.31,53.633,60.164,57.155,34.01,2423,93.01354091
19.06.17 00:00,2444.7,513416992,393104,593331,1.5093,1243.845,10.37,11.84,49.139,54.992,51.954,36.27,2444,84.82960296
20.06.17 00:00,2433.74,505505504,355486,595377,1.6748,1243.01,10.86,12.25,49.473,55.023,51.668,33.65,2432.5,84.71582161
21.06.17 00:00,2433.86,530549984,244206,699792,2.8656,1246.48,10.75,13,46.713,55.177,52.293,33.52,2428.2,84.59338214
22.06.17 00:00,2429.1,527670752,290580,521793,1.7957,1250.515,10.48,13.23,48.582,54.702,52.752,34.13,2427.7,85.11692424
26.06.17 00:00,2432.27,483460704,327171,579865,1.7724,1244.72,9.9,13.49,47.997,53.883,51.57,31.99,2432.5,83.58208258
27.06.17 00:00,2418.41,546610368,407306,637089,1.5642,1247.167,11.06,13.61,47.686,53.605,50.726,36.44,2409.3,82.69898587
