Time;SP_500;Gold;Vix;RF;P1_risk;P1_Currency
14.01.14 00:00;1838.35;1245.193;12.43;0;118.2082252;2.683589098
15.01.14 00:00;1847.22;1241.875;12.105;0.01;114.7188381;2.671042781
16.01.14 00:00;1844.45;1242.39;12.47;0.01;116.9377522;2.669789035
17.01.14 00:00;1839.28;1254.045;12.485;0.01;117.330742;2.658578454
21.01.14 00:00;1842.71;1241.407;13.015;0.01;120.4356621;2.664188532
22.01.14 00:00;1845.92;1237.15;12.835;0;120.7626553;2.663671379
23.01.14 00:00;1829.85;1264.128;14.165;0.01;125.5154296;2.676088961
24.01.14 00:00;1792.57;1270.06;16.53;0.04;142.8027463;2.665534064
27.01.14 00:00;1779.73;1257.108;17.92;0.04;142.4957501;2.669787087
28.01.14 00:00;1792.22;1256.825;16.54;0.05;137.1450951;2.67057238
29.01.14 00:00;1775.19;1267.34;17.375;0.04;149.3406243;2.667319053
30.01.14 00:00;1792.02;1243.775;16.675;0.04;140.7955275;2.656272834
31.01.14 00:00;1781.73;1244.55;18.13;0.03;144.3902526;2.645797703
03.02.14 00:00;1742.66;1257.65;19.91;0.04;151.734302;2.647141247
04.02.14 00:00;1756.49;1254.645;19.255;0.12;146.8380451;2.660564101
05.02.14 00:00;1750.2;1257.923;19.925;0.13;141.743582;2.659187727
06.02.14 00:00;1773.42;1258.195;18.09;0.07;133.1414999;2.667646639
07.02.14 00:00;1796.31;1267.265;15.7;0.1;127.7829404;2.676776025
10.02.14 00:00;1798.96;1274.78;15.43;0.07;125.8279128;2.675657749
11.02.14 00:00;1818.15;1291.363;14.685;0.05;123.2246701;2.683154933
12.02.14 00:00;1818.14;1291.148;14.33;0.01;123.073889;2.683371766
13.02.14 00:00;1828.99;1302.917;14.61;0.01;125.4991932;2.692824431
14.02.14 00:00;1837.82;1318.66;13.83;0.01;123.2437322;2.699452389
18.02.14 00:00;1841.08;1322.022;14.14;0.02;121.7857554;2.702218
19.02.14 00:00;1828.89;1311.6;14.925;0.04;123.1053791;2.694125026
20.02.14 00:00;1839.33;1322.968;15.195;0.02;120.2278034;2.692919647
21.02.14 00:00;1837.13;1324.25;14.49;0.02;120.4954777;2.691719305
24.02.14 00:00;1844.66;1336.973;14.4;0.02;117.3684833;2.697590129
25.02.14 00:00;1847.01;1340.503;14.245;0.04;118.8352351;2.698689729
26.02.14 00:00;1844.3;1330.64;14.135;0.04;118.9203323;2.688959075
27.02.14 00:00;1856.16;1331.288;14.305;0.04;117.9712071;2.693985861
28.02.14 00:00;1860.93;1326.393;14.14;0.04;117.3590889;2.705318722
03.03.14 00:00;1845.18;1350.608;16.08;0.04;120.2216225;2.697698918
04.03.14 00:00;1872.45;1334.47;14.27;0.06;116.1225963;2.696486349
05.03.14 00:00;1874.35;1336.858;14.065;0.06;115.2934901;2.702045302
06.03.14 00:00;1875.64;1350.815;14.075;0.06;110.2072986;2.721022123
07.03.14 00:00;1878.09;1339.975;13.97;0.06;113.5995568;2.717854866
10.03.14 00:00;1877.89;1339.715;14.74;0.05;115.1129597;2.71368078
11.03.14 00:00;1867.21;1349.01;14.385;0.06;115.3541662;2.709859007
12.03.14 00:00;1867.23;1366.845;15.035;0.05;118.5089817;2.716650162
13.03.14 00:00;1847.07;1370.28;15.45;0.06;124.8994608;2.718639178
14.03.14 00:00;1841.19;1382.915;17.155;0.05;123.8478083;2.721701239
17.03.14 00:00;1858.22;1367.075;15.885;0.05;120.6590842;2.726459447
18.03.14 00:00;1872.18;1355.78;14.815;0.07;114.2518298;2.727396636
19.03.14 00:00;1860.73;1329.595;14.92;0.07;116.0331681;2.707402871
20.03.14 00:00;1873.78;1327.77;15.06;0.06;118.50259;2.700512924
21.03.14 00:00;1865.69;1334.69;14.47;0.05;112.4864288;2.704107563
24.03.14 00:00;1858.01;1308.755;15.315;0.05;113.2920352;2.711281878
25.03.14 00:00;1865.71;1311.165;14.505;0.05;110.6256127;2.713869984
26.03.14 00:00;1853.73;1304.483;14.37;0.05;112.9866269;2.717022656
27.03.14 00:00;1849.64;1291.31;15.06;0.02;116.1148807;2.721442905
28.03.14 00:00;1859.42;1295.225;14.295;0.03;114.8333457;2.720816764
31.03.14 00:00;1871.93;1284.01;13.865;0.03;110.4684224;2.724732355
01.04.14 00:00;1887.47;1278.95;13.31;0.02;109.658063;2.724772045
02.04.14 00:00;1891.65;1289.9;13.135;0.02;110.2951571;2.719033911
03.04.14 00:00;1888.24;1286.7;13.36;0.03;108.0985402;2.711659798
04.04.14 00:00;1866.83;1303.5;13.575;0.03;110.4338593;2.715883576
07.04.14 00:00;1845.48;1297.282;15.29;0.03;110.5826037;2.720383346
08.04.14 00:00;1853.05;1308.655;15.505;0.04;109.9779964;2.738019795
09.04.14 00:00;1871.17;1311.8;14.32;0.03;109.0504405;2.748414883
10.04.14 00:00;1833.67;1318.945;15.095;0.03;114.0356615;2.749652838
11.04.14 00:00;1816.85;1318.415;16.87;0.04;116.2771968;2.746425438
14.04.14 00:00;1829.69;1327.988;16.75;0.03;111.6439279;2.742829857
15.04.14 00:00;1844.41;1302.635;16.485;0.03;110.3607889;2.737364673
16.04.14 00:00;1858.07;1302.53;14.66;0.03;110.5558916;2.737075758
17.04.14 00:00;1864.21;1295.12;13.62;0.02;109.1195905;2.732506292
21.04.14 00:00;1871.99;1289.765;13.64;0.02;110.3824874;2.730005322
22.04.14 00:00;1885.79;1283.81;13.08;0.02;104.9684851;2.733944439
23.04.14 00:00;1875.93;1283.905;13.51;0.02;106.9612368;2.730230098
24.04.14 00:00;1880.34;1293.36;13.585;0;107.109164;2.73084386
25.04.14 00:00;1864.36;1303.25;14.29;0.01;108.462754;2.731778378
28.04.14 00:00;1869.59;1296.74;14.55;0;107.7121999;2.731186535
29.04.14 00:00;1876.44;1295.92;13.925;0.02;110.3284264;2.7314575
30.04.14 00:00;1884.43;1291.605;13.76;0.02;105.935492;2.739995798
01.05.14 00:00;1883.77;1284.315;13.425;0.02;106.4846458;2.741349619
02.05.14 00:00;1880.75;1299.695;13.165;0.01;105.3475042;2.742165546
05.05.14 00:00;1884.89;1310.275;13.64;0.01;106.0911848;2.743489398
06.05.14 00:00;1868.65;1308.047;13.59;0.03;106.3289269;2.758947924
07.05.14 00:00;1879.13;1289.875;13.94;0.03;106.8438045;2.752100528
08.05.14 00:00;1876.04;1289.425;13.4;0.02;107.0086164;2.74951932
09.05.14 00:00;1878.2;1288.905;13.45;0.02;106.9011138;2.735752699
12.05.14 00:00;1897.59;1295.8;12.23;0.02;104.57067;2.735619863
13.05.14 00:00;1898.55;1293.63;12.395;0.03;104.2851317;2.730374116
14.05.14 00:00;1890.21;1305.968;12.27;0.02;107.0448615;2.732348656
15.05.14 00:00;1871.29;1296.225;13.245;0.01;110.1608665;2.730329543
16.05.14 00:00;1877.79;1293.515;12.96;0.01;109.1678198;2.729453593
19.05.14 00:00;1882.44;1292.97;12.745;0.01;110.6573711;2.728801915
20.05.14 00:00;1872.9;1294.37;12.81;0.04;111.6424912;2.722210376
21.05.14 00:00;1888.23;1292.045;12.13;0.04;110.9163325;2.72287669
22.05.14 00:00;1892.05;1294.105;11.885;0.03;111.7974646;2.719072016
23.05.14 00:00;1900.63;1292.61;11.665;0.04;111.8729395;2.716022037
27.05.14 00:00;1910.7;1264.948;11.67;0.03;109.6052832;2.717384886
28.05.14 00:00;1910.52;1258.14;11.68;0.04;110.0799801;2.707334836
29.05.14 00:00;1919.66;1255.563;11.615;0.05;109.2288899;2.712544413
30.05.14 00:00;1924.6;1249.68;11.51;0.05;106.7415381;2.717026372
02.06.14 00:00;1924.69;1243.925;11.73;0.04;106.0697687;2.706664444
03.06.14 00:00;1923.92;1244.95;11.925;0.04;107.7241494;2.709489714
04.06.14 00:00;1928.46;1243.94;12.12;0.04;104.8789806;2.706350028
05.06.14 00:00;1940.76;1253.627;11.89;0.03;99.38693484;2.721224741
06.06.14 00:00;1949.28;1253.225;11.06;0.02;94.50252005;2.718133283
09.06.14 00:00;1952.21;1252.337;11.25;0.03;89.73448658;2.71537528
10.06.14 00:00;1950.46;1259.9;11.295;0.04;91.75326244;2.712610076
11.06.14 00:00;1943.65;1261.07;11.53;0.03;94.27724664;2.714687337
12.06.14 00:00;1931.64;1273.455;12.26;0.02;96.53574881;2.727813686
13.06.14 00:00;1936.81;1276.958;12.29;0.02;95.4245299;2.725454363
16.06.14 00:00;1937.95;1272;12.575;0.03;99.12845101;2.729835221
17.06.14 00:00;1940.47;1270.58;12.475;0.03;97.32914128;2.722747796
18.06.14 00:00;1956.68;1277.71;11.24;0.03;95.88056018;2.734721846
19.06.14 00:00;1958.93;1320.39;10.62;0.01;92.7821534;2.736967886
20.06.14 00:00;1963.13;1314.82;10.68;0.01;97.03333458;2.736259725
23.06.14 00:00;1966.96;1317.52;11.135;0.02;98.28426878;2.740065816
24.06.14 00:00;1950.92;1318.29;11.57;0.01;100.2316903;2.734964355
25.06.14 00:00;1959.63;1319.18;11.85;0.01;99.06129671;2.741541759
26.06.14 00:00;1956.15;1316.585;12.005;0.01;103.101347;2.744286627
27.06.14 00:00;1958.94;1316.165;11.615;0.02;104.48913;2.749142866
30.06.14 00:00;1959.66;1327.33;11.555;0.02;106.9677134;2.754909021
01.07.14 00:00;1971.68;1326.46;11.17;0.03;105.9323566;2.759833971
02.07.14 00:00;1973.7;1326.862;10.87;0.02;103.7373094;2.755002929
03.07.14 00:00;1982.99;1319.53;10.52;0.01;101.9637831;2.745748532
07.07.14 00:00;1977.3;1319.938;11.275;0.02;105.5515572;2.744209838
08.07.14 00:00;1965.3;1319.24;12.115;0.02;107.3897045;2.747429249
09.07.14 00:00;1973.42;1327.83;11.775;0.03;110.4542921;2.753550541
10.07.14 00:00;1964.9;1335.75;12.64;0.02;110.6904214;2.749657036
11.07.14 00:00;1967.37;1338.703;12.375;0.02;114.0685048;2.745929736
14.07.14 00:00;1977.41;1307.15;11.615;0.02;109.9210371;2.74656838
15.07.14 00:00;1975.29;1294.045;11.965;0.02;105.8293579;2.739473057
16.07.14 00:00;1979.82;1299.212;11.02;0.02;104.4684065;2.734056702
17.07.14 00:00;1960.27;1319.195;13.115;0.02;108.2131466;2.730702278
18.07.14 00:00;1977.46;1310.88;12.795;0.03;107.1042648;2.732995519
21.07.14 00:00;1969.36;1312.49;13.04;0.02;108.7310193;2.731964791
22.07.14 00:00;1980.8;1306.415;11.965;0.03;111.1047852;2.726487201
23.07.14 00:00;1986.95;1304.59;11.785;0.03;107.9413792;2.730381706
24.07.14 00:00;1986.6;1293.663;11.745;0.04;107.6886658;2.721661011
25.07.14 00:00;1977.63;1307.22;12.39;0.03;108.2958383;2.714540116
28.07.14 00:00;1980.04;1304.05;13.09;0.03;112.0855;2.716490646
29.07.14 00:00;1970.3;1299.11;12.735;0.03;114.4137598;2.707885718
30.07.14 00:00;1968.7;1296.298;13.3;0.03;114.2596589;2.701038827
31.07.14 00:00;1932.32;1282.588;15.685;0.01;116.0471774;2.698513987
01.08.14 00:00;1924.67;1293.75;16.545;0.01;123.3430407;2.701135918
04.08.14 00:00;1938.24;1288.248;15.745;0.02;121.0738328;2.703222112
05.08.14 00:00;1920.02;1288.778;16.12;0.03;120.5088662;2.695187678
06.08.14 00:00;1919.13;1305.9;16.5;0.03;119.8038168;2.699463203
07.08.14 00:00;1910.13;1312.633;16.345;0.03;118.5019916;2.693102571
08.08.14 00:00;1930.1;1309.58;16.31;0.03;119.7421958;2.693829964
11.08.14 00:00;1936.47;1308.475;14.44;0.03;118.2232607;2.693123685
12.08.14 00:00;1934.84;1309.51;14.25;0.05;115.499994;2.691883865
13.08.14 00:00;1947.59;1312.916;13.385;0.04;113.3324964;2.69111112
14.08.14 00:00;1957.16;1313.515;12.775;0.04;111.4593661;2.693787304
15.08.14 00:00;1955.58;1304.7;13.415;0.03;111.9910046;2.697828667
18.08.14 00:00;1969.88;1298.395;12.555;0.02;108.7997245;2.695123602
19.08.14 00:00;1980.72;1295.732;12.185;0.04;105.5543522;2.683565987
20.08.14 00:00;1986.05;1291.943;11.92;0.04;107.0745801;2.674469079
21.08.14 00:00;1991.41;1276.775;12.515;0.03;106.0275014;2.678880259
22.08.14 00:00;1989.66;1281.1;11.975;0.04;105.6950209;2.676256496
25.08.14 00:00;1993.79;1276.84;11.505;0.02;104.3477285;2.668445423
26.08.14 00:00;1995.08;1281.2;11.63;0.04;103.0716448;2.666019098
27.08.14 00:00;2000.07;1282.633;11.735;0.02;103.3975615;2.675339671
28.08.14 00:00;1998.06;1289.653;12.39;0.02;103.9604355;2.676214234
29.08.14 00:00;2002.87;1287.32;12.11;0.02;104.4106391;2.670285159
02.09.14 00:00;2001.37;1265.4;12.82;0.02;104.76788;2.660201991
03.09.14 00:00;2001.18;1269.4;12.23;0.02;106.8898066;2.666506448
04.09.14 00:00;1999.18;1261.673;12.345;0.02;105.8863864;2.644897447
05.09.14 00:00;2007.02;1268.81;12.57;0.02;106.5680284;2.647354605
08.09.14 00:00;2001.51;1255.45;12.745;0.01;105.8045332;2.62701434
09.09.14 00:00;1989.57;1255.47;13.305;0.01;107.8694437;2.625581096
10.09.14 00:00;1994.2;1249.773;13.46;0.01;109.8041937;2.624143331
11.09.14 00:00;1997.35;1240.923;13.165;0.01;107.6565366;2.619182446
12.09.14 00:00;1984.42;1229.653;13.56;0.01;106.5570928;2.616967598
15.09.14 00:00;1984.37;1233.225;13.865;0.01;107.5775655;2.615513992
16.09.14 00:00;1998.15;1235.545;13.625;0.01;105.9638673;2.625410537
17.09.14 00:00;2001.53;1223.508;13.13;0.01;105.9447708;2.605571681
18.09.14 00:00;2012.52;1225.15;12.28;0.01;101.5468665;2.620848197
19.09.14 00:00;2009.87;1215.7;12.065;0.01;101.5502414;2.605020124
22.09.14 00:00;1992.72;1215.08;13.555;0;105.8193773;2.603380237
23.09.14 00:00;1982;1223.42;14.385;0.01;107.2238295;2.598991402
24.09.14 00:00;2001.05;1217.095;14.085;0.01;108.7365075;2.594973255
25.09.14 00:00;1967.11;1221.585;15.36;0;112.8653975;2.580689491
26.09.14 00:00;1982.55;1218.375;15.145;0.01;118.7122197;2.568712264
29.09.14 00:00;1977.02;1215.808;16.265;0.01;129.6931274;2.56241261
30.09.14 00:00;1966.89;1208.145;15.805;0.02;124.6123943;2.559106694
01.10.14 00:00;1947.23;1213.818;16.82;0.01;126.551757;2.557300717
02.10.14 00:00;1946.39;1214.575;16.94;0.01;123.6163857;2.566676566
03.10.14 00:00;1967.44;1191.417;14.935;0.01;113.1682814;2.534462646
06.10.14 00:00;1964.45;1207.298;14.91;0.01;110.592685;2.558984533
07.10.14 00:00;1934.11;1209.008;16.715;0.02;116.0639887;2.561772357
08.10.14 00:00;1968.54;1221.137;16.5;0.01;112.3365544;2.57515782
09.10.14 00:00;1928.09;1224.33;17.36;0.02;114.665881;2.563875479
10.10.14 00:00;1906.34;1223.155;20.1;0.02;119.9437893;2.551630422
14.10.14 00:00;1881.19;1232.83;23.015;0.03;120.9012034;2.549316981
15.10.14 00:00;1858.61;1242.015;27.85;0.02;125.9301742;2.580145726
16.10.14 00:00;1859.97;1238.815;27.01;0.04;124.9392707;2.574738871
17.10.14 00:00;1886.14;1238.32;21.655;0.03;118.7080736;2.568094256
20.10.14 00:00;1905.52;1246.905;20.335;0.03;118.4750168;2.577174121
21.10.14 00:00;1942.13;1248.703;16.89;0.04;112.5402484;2.569915895
22.10.14 00:00;1927.67;1241.27;16.995;0.04;113.4007855;2.560835681
23.10.14 00:00;1950.16;1231.84;16.37;0.02;111.3568606;2.555461147
24.10.14 00:00;1963.96;1231.01;17.075;0.02;111.7371905;2.561713282
27.10.14 00:00;1958.72;1226.62;16.935;0.03;111.6722028;2.566786055
28.10.14 00:00;1984.21;1228.52;15.085;0.02;109.5184911;2.575719416
29.10.14 00:00;1981.29;1212.15;15.235;0.01;113.2600231;2.556066947
30.10.14 00:00;1993.59;1198.853;14.91;0.01;111.4663053;2.557468348
31.10.14 00:00;2017.23;1172.935;14.275;0.01;110.0712379;2.543593776
03.11.14 00:00;2018.05;1165.627;14.61;0.03;107.5766674;2.528811735
04.11.14 00:00;2011.3;1168.39;15.38;0.04;109.1095725;2.540312689
05.11.14 00:00;2022.02;1140.545;14.57;0.04;109.4486874;2.525573922
06.11.14 00:00;2030.7;1141.92;14.375;0.04;109.5305358;2.507653068
07.11.14 00:00;2030.78;1177.968;13.585;0.04;111.8652012;2.524485788
10.11.14 00:00;2037.04;1151.465;12.815;0.04;109.8175503;2.518718786
12.11.14 00:00;2038.04;1162.603;13.375;0.05;107.6406149;2.529656615
13.11.14 00:00;2037.84;1162.55;13.59;0.05;107.7086405;2.529929058
14.11.14 00:00;2040.16;1188.75;13.73;0.04;108.4143897;2.537751021
17.11.14 00:00;2041.05;1186.568;14.285;0.02;110.6440835;2.5280862
18.11.14 00:00;2051.79;1197.08;13.56;0.04;109.0525893;2.536613499
19.11.14 00:00;2048.49;1182.682;14.305;0.04;107.5237931;2.531049081
20.11.14 00:00;2051.7;1193.79;14.66;0.04;104.8312659;2.531596807
21.11.14 00:00;2063.23;1201.55;13.35;0.04;107.1726672;2.522781064
24.11.14 00:00;2067.77;1197.135;12.725;0.04;101.3144689;2.523547285
25.11.14 00:00;2068.52;1200.975;12.625;0.06;99.37709648;2.521188266
26.11.14 00:00;2072.32;1197.87;12.155;0.06;100.8658941;2.529912754
28.11.14 00:00;2067.65;1167.378;12.925;0.04;99.63363249;2.513020509
01.12.14 00:00;2052.2;1212.103;14.345;0.01;99.96194798;2.519571338
02.12.14 00:00;2067.68;1198.278;13.51;0.04;98.0153687;2.502541035
03.12.14 00:00;2071.92;1209.427;12.545;0.03;100.1506703;2.49541182
04.12.14 00:00;2070.9;1205.27;12.66;0.03;100.712912;2.50079305
05.12.14 00:00;2076.69;1192.35;11.905;0.02;103.2042916;2.482872365
08.12.14 00:00;2060.44;1203.508;13.61;0.03;105.439474;2.483438629
09.12.14 00:00;2057.97;1231.063;15.76;0.05;108.8678246;2.490831553
10.12.14 00:00;2026.41;1226.31;17.16;0.05;112.1864955;2.503190872
11.12.14 00:00;2033.79;1227.72;18.035;0.02;112.709599;2.49806483
12.12.14 00:00;2004.05;1222.59;20.7;0.02;115.990331;2.497780532
15.12.14 00:00;1987.89;1193.23;21.3;0.02;115.9638328;2.488294006
16.12.14 00:00;1971.91;1197.01;22.4;0.03;120.3458578;2.501133768
17.12.14 00:00;2012.93;1189.705;21.935;0.03;117.2477108;2.473704019
18.12.14 00:00;2058.1;1198.57;17.29;0.04;111.7059085;2.476022692
19.12.14 00:00;2068.83;1195.74;16.655;0.01;111.1037308;2.467529122
22.12.14 00:00;2077.47;1176.442;15.955;0.01;113.4130043;2.465119935
23.12.14 00:00;2083.15;1176.57;14.765;0.02;112.229901;2.456672653
24.12.14 00:00;2081.77;1173.8;14.275;0.01;113.5741443;2.460490911
26.12.14 00:00;2088.45;1196;14.485;0.01;113.8287599;2.460572179
29.12.14 00:00;2089.3;1183.29;15.6;0.01;113.4479203;2.458205153
30.12.14 00:00;2080.56;1200.552;15.84;0.03;113.3691868;2.464686028
31.12.14 00:00;2058.9;1184.365;17.885;0.03;113.8900761;2.457862466
02.01.15 00:00;2055.2;1188.39;18.595;0.02;113.6756396;2.431066134
05.01.15 00:00;2021.63;1204.865;20.24;0.02;117.1329909;2.422908857
06.01.15 00:00;2003.38;1218.58;21.21;0.02;118.72423;2.417335502
07.01.15 00:00;2024.45;1211.41;19.88;0.02;117.9201778;2.412940522
08.01.15 00:00;2062.18;1208.788;17.54;0.01;115.8623927;2.411622202
09.01.15 00:00;2044.57;1223.245;17.43;0.02;117.9903342;2.420878699
12.01.15 00:00;2028.42;1233.315;19.23;0.02;118.9905401;2.413678586
13.01.15 00:00;2023.58;1230.64;19.615;0.02;120.6021438;2.407225973
14.01.15 00:00;2011.83;1228.72;22.33;0.02;125.2948517;2.409451146
15.01.15 00:00;1992.92;1262.75;22.085;0.03;131.1091853;2.499065709
16.01.15 00:00;2019.04;1280.45;22.19;0.02;137.2874443;2.480884976
20.01.15 00:00;2023.24;1295.325;20.475;0.01;137.5780447;2.45872913
21.01.15 00:00;2030.12;1293.095;19.96;0.01;135.2615605;2.458525382
22.01.15 00:00;2063.45;1302.25;17.65;0.02;127.6732286;2.430148753
23.01.15 00:00;2051.22;1294.075;16.45;0.02;124.0395872;2.407250319
26.01.15 00:00;2054.79;1281.398;16.475;0.02;123.8181624;2.398392392
27.01.15 00:00;2037.91;1292.34;17.54;0.02;125.4131642;2.412313666
28.01.15 00:00;2002.51;1284.495;18.68;0.02;128.3435807;2.394421799
29.01.15 00:00;2022.54;1257.268;20.11;0.01;126.6793138;2.374579007
30.01.15 00:00;1995.48;1283.785;20.71;0.01;127.3179663;2.371970634
02.02.15 00:00;2019.76;1274.41;21.08;0.01;126.2590283;2.377216589
03.02.15 00:00;2046.29;1260.518;18.045;0.02;122.8196095;2.395227818
04.02.15 00:00;2039.75;1269.345;17.6;0.01;122.8756505;2.38241457
05.02.15 00:00;2059.53;1264.823;17.05;0.02;120.922367;2.401622116
06.02.15 00:00;2055.2;1234.042;17.4;0.01;118.4815686;2.385278242
09.02.15 00:00;2045.1;1239.03;18.745;0.02;119.4482551;2.389602574
10.02.15 00:00;2068.92;1233.545;17.665;0.02;116.8510335;2.384647708
11.02.15 00:00;2069.15;1218.835;17.315;0.02;118.0942314;2.379121548
12.02.15 00:00;2087.21;1221.98;15.875;0.02;116.88484;2.391031303
13.02.15 00:00;2096.98;1229.76;15.165;0.02;117.0622765;2.393991225
17.02.15 00:00;2099.27;1209.89;15.93;0.02;116.3902686;2.398486803
18.02.15 00:00;2098.83;1212.42;16.09;0.02;115.557158;2.395643767
19.02.15 00:00;2094.82;1206.84;15.66;0.02;115.1446259;2.387320785
20.02.15 00:00;2110.14;1201.94;15.28;0.02;114.132274;2.394705742
23.02.15 00:00;2107.41;1201.825;14.985;0.01;114.035106;2.38559682
24.02.15 00:00;2113.86;1200.528;14.08;0.02;113.0791998;2.387473026
25.02.15 00:00;2112.33;1204.995;13.46;0.02;112.3879304;2.397678796
26.02.15 00:00;2110.26;1209.49;14.06;0.02;112.1234871;2.377470977
27.02.15 00:00;2104.64;1213.18;13.73;0.02;112.2216394;2.379272353
02.03.15 00:00;2116.02;1206.835;13.385;0.02;112.9383031;2.369880387
03.03.15 00:00;2105.08;1203.743;13.97;0.01;112.3043501;2.372769914
04.03.15 00:00;2097.08;1200.343;14.73;0.01;113.2909856;2.367374794
05.03.15 00:00;2100.64;1198.4;14.23;0.02;111.8509863;2.352063232
06.03.15 00:00;2072.57;1167.285;15.005;0.02;111.3899566;2.321167886
09.03.15 00:00;2078.01;1167.205;15.235;0.01;111.7300242;2.323819653
10.03.15 00:00;2046.2;1161.843;16.47;0.03;115.764936;2.299873508
11.03.15 00:00;2042.45;1155.31;16.74;0.03;116.8636799;2.282023785
12.03.15 00:00;2063.7;1153.73;15.875;0.03;115.2109656;2.298155617
13.03.15 00:00;2054.16;1158.485;16.03;0.03;115.4510482;2.278792047
16.03.15 00:00;2081.74;1154.805;15.625;0.02;114.3568885;2.285211334
17.03.15 00:00;2073.44;1149.57;16.015;0.05;115.5211296;2.2814241
18.03.15 00:00;2099.42;1167.61;14.835;0.02;113.3638954;2.332493629
19.03.15 00:00;2089.04;1171.175;14.405;0.02;113.1403672;2.298855735
20.03.15 00:00;2108.66;1182.54;13.035;0;116.1246362;2.334339325
23.03.15 00:00;2104.56;1189.537;13.21;0.02;114.1305989;2.353489261
24.03.15 00:00;2093.22;1193.275;13.135;0.03;114.5409241;2.353833699
25.03.15 00:00;2062.28;1195.475;14.375;0.02;116.261682;2.352428775
26.03.15 00:00;2058.71;1204.805;16.21;0.02;116.7400343;2.345519372
27.03.15 00:00;2060.9;1198.55;15.01;0.02;116.3643589;2.339617533
30.03.15 00:00;2086.69;1186.07;14.42;0.02;114.1703969;2.324028547
31.03.15 00:00;2067.12;1183.568;15.035;0.05;113.7838835;2.313053688
01.04.15 00:00;2063.52;1203.985;15.87;0.02;113.7241695;2.317802636
02.04.15 00:00;2066.52;1202.61;14.89;0.02;114.4427482;2.330558885
03.04.15 00:00;2066.52;1206.91;14.89;0.04;113.4478478;2.348791494
06.04.15 00:00;2079.77;1214.835;14.9;0.02;113.4435536;2.337482545
07.04.15 00:00;2076.89;1209.218;14.41;0.02;112.8305573;2.32613007
08.04.15 00:00;2081.86;1202.57;14.26;0.02;112.6019153;2.329379512
09.04.15 00:00;2091.78;1194.805;13.84;0.02;112.2821595;2.313920803
10.04.15 00:00;2101.26;1207.595;12.885;0.01;111.0128429;2.306736963
13.04.15 00:00;2092.14;1198.88;13.51;0.02;110.1468085;2.298909747
14.04.15 00:00;2096.56;1192.778;14.19;0.02;109.0920524;2.315550744
15.04.15 00:00;2108.11;1202.578;13.205;0.02;108.5689603;2.332120794
16.04.15 00:00;2103.7;1198.55;12.925;0.03;108.4654151;2.353566217
17.04.15 00:00;2081.97;1204.22;14.375;0.03;110.8333858;2.356348304
20.04.15 00:00;2102.35;1195.89;13.25;0.03;110.8045384;2.346586207
21.04.15 00:00;2096.42;1202.41;13.085;0.02;111.2093339;2.346020482
22.04.15 00:00;2105.86;1187.127;13.185;0.01;110.7141553;2.34361993
23.04.15 00:00;2115.6;1193.973;12.54;0.01;110.9624271;2.357971828
24.04.15 00:00;2118.09;1179;12.59;0.03;109.8616159;2.365869909
27.04.15 00:00;2112.53;1202.145;12.865;0.01;111.0276931;2.373175829
28.04.15 00:00;2112.17;1212.17;13.32;0;111.4147804;2.391873292
29.04.15 00:00;2106.81;1204.706;13.475;0;113.2754832;2.40825658
30.04.15 00:00;2087.8;1184.37;13.89;0;114.2355844;2.405608164
01.05.15 00:00;2107.52;1178.458;13.33;0;113.508852;2.391130873
04.05.15 00:00;2113.65;1188.335;12.64;0.01;113.593919;2.388229762
05.05.15 00:00;2090.07;1193.34;13.69;0.01;116.2765655;2.40174283
06.05.15 00:00;2080.88;1192.24;15.125;0.02;117.6108168;2.416468027
07.05.15 00:00;2086.45;1184.505;15.39;0.01;119.6447721;2.402994553
08.05.15 00:00;2114.57;1188.392;13.06;0.01;119.1968235;2.404592928
11.05.15 00:00;2104.21;1183.968;13.425;0.02;117.5276723;2.396189682
12.05.15 00:00;2099.16;1193.938;14.43;0.01;116.187241;2.411082014
13.05.15 00:00;2098.38;1215.745;13.55;0.02;116.4495928;2.438830984
14.05.15 00:00;2118.39;1221.14;13.005;0;115.500229;2.443269508
15.05.15 00:00;2122.16;1224.8;12.72;0.02;114.3625931;2.43826919
18.05.15 00:00;2129.66;1225.505;12.885;0.01;115.0675706;2.415246305
19.05.15 00:00;2126.64;1207.86;12.84;0.02;114.8065557;2.390727164
20.05.15 00:00;2125.33;1209.804;12.945;0.02;115.1643156;2.385913015
21.05.15 00:00;2132.3;1204.863;12.59;0.02;114.9849243;2.39321053
22.05.15 00:00;2125.44;1206.213;12.095;0.01;113.4354964;2.374271221
26.05.15 00:00;2104.44;1187.299;13.985;0.01;116.7261075;2.348009128
27.05.15 00:00;2123.17;1188.09;13.73;0.02;115.0581056;2.351122632
28.05.15 00:00;2120.85;1188.4;13.65;0.01;115.2596515;2.348505674
29.05.15 00:00;2108.84;1190.582;13.915;0.01;115.2799191;2.348432909
01.06.15 00:00;2111.02;1189.195;14.165;0.02;115.1404044;2.336197958
02.06.15 00:00;2110.13;1193.01;14.32;0.02;115.4687579;2.371609068
03.06.15 00:00;2114.64;1185.165;13.8;0.02;114.00512;2.375734505
04.06.15 00:00;2096.97;1176.885;14.74;0.02;114.4572588;2.368198365
05.06.15 00:00;2092.85;1171.94;14.93;0.02;115.2494741;2.351915769
